Book,Line,Locus,Hero,Epithet,Speaker,Addressee,Greek
3,347,3.347,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδαο,,,"καὶ βάλεν Ἀτρεΐδαο κατ’ ἀσπίδα πάντοσε ἴσην,"
3,350,3.350,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης Μενέλαος ἐπευξάμενος Διὶ πατρί·
3,352,3.352,ΠΑΡΙΣ,δῖον,Menelaus,Zeus,"δῖον Ἀλέξανδρον, καὶ ἐμῇς ὑπὸ χερσὶ δάμασσον,"
3,356,3.356,ΕΚΤΩΡ,Πριαμίδαο,,,καὶ βάλε Πριαμίδαο κατ’ ἀσπίδα πάντοσε ἴσην·
3,361,3.361,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δὲ ἐρυσσάμενος ξίφος ἀργυρόηλον
3,364,3.364,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δ’ ᾤμωξεν ἰδὼν εἰς οὐρανὸν εὐρύν·
3,366,3.366,ΠΑΡΙΣ,κακότητος,Menelaus,Zeus,ἦ τ’ ἐφάμην τίσασθαι Ἀλέξανδρον κακότητος·
3,383,3.383,ΕΛΕΝΟΣ,αὐτὴ,,,αὐτὴ δ’ αὖ Ἑλένην καλέουσ’ ἴε· τὴν δὲ κίχανε
3,383,3.383,ΕΛΕΝΟΣ,καλέουσ’,,,αὐτὴ δ’ αὖ Ἑλένην καλέουσ’ ἴε· τὴν δὲ κίχανε
3,403,3.403,ΜΕΝΕΛΑΟΣ,δῖον,Helena,Aphrodite,οὕνεκα δὴ νῦν δῖον Ἀλέξανδρον Μενέλαος
3,430,3.430,ΜΕΝΕΛΑΟΣ,ἀρηϊφίλου,Helena,Paris,ἦ μὲν δὴ πρίν γ’ εὔχε’ ἀρηϊφίλου Μενελάου
3,432,3.432,ΜΕΝΕΛΑΟΣ,ἀρηΐφιλον,Helena,Paris,ἀλλ’ ἴθι νῦν προκάλεσσαι ἀρηΐφιλον Μενέλαον
3,434,3.434,ΜΕΝΕΛΑΟΣ,ξανθῷ,Helena,Paris,"παύεσθαι κέλομαι, μηδὲ ξανθῷ Μενελάῳ"
3,449,3.449,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δ’ ἀν’ ὅμιλον ἐφοίτα θηρὶ ἐοικὼς
3,450,3.450,ΠΑΡΙΣ,θεοειδέα,,,εἴ που ἐσαθρήσειεν Ἀλέξανδρον θεοειδέα.
3,452,3.452,ΜΕΝΕΛΑΟΣ,ἀρηϊφίλῳ,,,δεῖξαι Ἀλέξανδρον τότ’ ἀρηϊφίλῳ Μενελάῳ·
3,455,3.455,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,τοῖσι δὲ καὶ μετέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων·
3,457,3.457,ΜΕΝΕΛΑΟΣ,ἀρηϊφίλου,Agamemnon,Greeks; Trojans,"νίκη μὲν δὴ φαίνετ’ ἀρηϊφίλου Μενελάου,"
3,461,3.461,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"ὣς ἔφατ’ Ἀτρεΐδης, ἐπὶ δ’ ᾔνεον ἄλλοι Ἀχαιοί."
4,13,4.13,ΜΕΝΕΛΑΟΣ,ἀρηϊφίλου,Zeus,gods; Hera,ἀλλ’ ἤτοι νίκη μὲν ἀρηϊφίλου Μενελάου·
4,47,4.47,ΠΡΙΑΜΟΣ,ἐϋμμελίω,Zeus,Hera,καὶ Πρίαμος καὶ λαὸς ἐϋμμελίω Πριάμοιο.
4,94,4.94,ΜΕΝΕΛΑΟΣ,ταχὺν,Athena,Pandarus,"τλαίης κεν Μενελάῳ ἐπιπροέμεν ταχὺν ἰόν,"
4,98,4.98,ΜΕΝΕΛΑΟΣ,ἀρήϊον,Athena,Pandarus,αἴ κεν ἴδῃ Μενέλαον ἀρήϊον Ἀτρέος υἱὸν
4,100,4.100,ΜΕΝΕΛΑΟΣ,κυδαλίμοιο,Athena,Pandarus,"ἀλλ’ ἄγ’ ὀΐστευσον Μενελάου κυδαλίμοιο,"
4,115,4.115,ΜΕΝΕΛΑΟΣ,ἀρήϊον,,,πρὶν βλῆσθαι Μενέλαον ἀρήϊον Ἀτρέος υἱόν.
4,148,4.148,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,ῥίγησεν δ’ ἄρ’ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων
4,150,4.150,ΜΕΝΕΛΑΟΣ,αὐτὸς,,,ῥίγησεν δὲ καὶ αὐτὸς ἀρηΐφιλος Μενέλαος.
4,150,4.150,ΜΕΝΕΛΑΟΣ,ἀρηΐφιλος,,,ῥίγησεν δὲ καὶ αὐτὸς ἀρηΐφιλος Μενέλαος.
4,165,4.165,ΠΡΙΑΜΟΣ,ἐϋμμελίω,Agamemnon,Menelaus,"καὶ Πρίαμος καὶ λαὸς ἐϋμμελίω Πριάμοιο,"
4,177,4.177,ΜΕΝΕΛΑΟΣ,κυδαλίμοιο,Agamemnon,Menelaus,τύμβῳ ἐπιθρῴσκων Μενελάου κυδαλίμοιο·
4,181,4.181,ΜΕΝΕΛΑΟΣ,ἀγαθὸν,someone,someone,σὺν κεινῇσιν νηυσὶ λιπὼν ἀγαθὸν Μενέλαον.
4,183,4.183,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,τὸν δ’ ἐπιθαρσύνων προσέφη ξανθὸς Μενέλαος·
4,188,4.188,ΑΓΑΜΕΜΝΩΝ,κρείων,,,τὸν δ’ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
4,195,4.195,ΜΕΝΕΛΑΟΣ,ἀρήϊον,Agamemnon,Talthybius,"ὄφρα ἴδῃ Μενέλαον ἀρήϊον Ἀτρέος υἱόν,"
4,205,4.205,ΜΕΝΕΛΑΟΣ,ἴδῃς,Talthybius,Machaon,"ὄφρα ἴδῃς Μενέλαον ἀρήϊον ἀρχὸν Ἀχαιῶν,"
4,205,4.205,ΜΕΝΕΛΑΟΣ,ἀρήϊον,Talthybius,Machaon,"ὄφρα ἴδῃς Μενέλαον ἀρήϊον ἀρχὸν Ἀχαιῶν,"
4,210,4.210,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,ἀλλ’ ὅτε δή ῥ’ ἵκανον ὅθι ξανθὸς Μενέλαος
4,220,4.220,ΜΕΝΕΛΑΟΣ,ἀγαθὸν,,,"ὄφρα τοὶ ἀμφεπένοντο βοὴν ἀγαθὸν Μενέλαον,"
4,252,4.252,ΙΔΟΜΕΝΕΥΣ,δαΐφρονα,,,οἳ δ’ ἀμφ’ Ἰδομενῆα δαΐφρονα θωρήσσοντο·
4,253,4.253,ΙΔΟΜΕΝΕΥΣ,εἴκελος,,,"Ἰδομενεὺς μὲν ἐνὶ προμάχοις συῒ εἴκελος ἀλκήν,"
4,255,4.255,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,"τοὺς δὲ ἰδὼν γήθησεν ἄναξ ἀνδρῶν Ἀγαμέμνων,"
4,266,4.266,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Idomeneus,Agamemnon,Ἀτρεΐδη μάλα μέν τοι ἐγὼν ἐρίηρος ἑταῖρος
4,272,4.272,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"ὣς ἔφατ’, Ἀτρεΐδης δὲ παρῴχετο γηθόσυνος κῆρ·"
4,272,4.272,ΑΓΑΜΕΜΝΩΝ,γηθόσυνος,,,"ὣς ἔφατ’, Ἀτρεΐδης δὲ παρῴχετο γηθόσυνος κῆρ·"
4,317,4.317,ΝΕΣΤΩΡ,Γερήνιος,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
4,317,4.317,ΝΕΣΤΩΡ,ἱππότα,,,τὸν δ’ ἠμείβετ’ ἔπειτα Γερήνιος ἱππότα Νέστωρ·
4,318,4.318,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Nestor,Agamemnon,Ἀτρεΐδη μάλα μέν τοι ἐγὼν ἐθέλοιμι καὶ αὐτὸς
4,326,4.326,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"ὣς ἔφατ’, Ἀτρεΐδης δὲ παρῴχετο γηθόσυνος κῆρ."
4,326,4.326,ΑΓΑΜΕΜΝΩΝ,γηθόσυνος,,,"ὣς ἔφατ’, Ἀτρεΐδης δὲ παρῴχετο γηθόσυνος κῆρ."
4,329,4.329,ΟΔΥΣΣΕΥΣ,πολύμητις,,,"αὐτὰρ ὃ πλησίον ἑστήκει πολύμητις Ὀδυσσεύς,"
4,336,4.336,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,"τοὺς δὲ ἰδὼν νείκεσσεν ἄναξ ἀνδρῶν Ἀγαμέμνων,"
4,349,4.349,ΟΔΥΣΣΕΥΣ,πολύμητις,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς·
4,350,4.350,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Odysseus,Agamemnon,Ἀτρεΐδη ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων;
4,358,4.358,ΟΔΥΣΣΕΥΣ,διογενὲς,Agamemnon,Odysseus,διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ
4,358,4.358,ΟΔΥΣΣΕΥΣ,πολυμήχαν’,Agamemnon,Odysseus,διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ
4,401,4.401,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,"ὣς φάτο, τὸν δ’ οὔ τι προσέφη κρατερὸς Διομήδης"
4,411,4.411,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης·
4,473,4.473,ΑΙΑΣ,Τελαμώνιος,,,ἔνθ’ ἔβαλ’ Ἀνθεμίωνος υἱὸν Τελαμώνιος Αἴας
4,479,4.479,ΑΙΑΣ,μεγαθύμου,,,ἔπλεθ’ ὑπ’ Αἴαντος μεγαθύμου δουρὶ δαμέντι.
4,489,4.489,ΑΙΑΣ,διογενής,,,Αἴας διογενής· τοῦ δ’ Ἄντιφος αἰολοθώρηξ
4,490,4.490,ΕΚΤΩΡ,Πριαμίδης,,,Πριαμίδης καθ’ ὅμιλον ἀκόντισεν ὀξέϊ δουρί.
4,505,4.505,ΕΚΤΩΡ,φαίδιμος,,,χώρησαν δ’ ὑπό τε πρόμαχοι καὶ φαίδιμος Ἕκτωρ·
5,1,5.1,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,ἔνθ’ αὖ Τυδεΐδῃ Διομήδεϊ Παλλὰς Ἀθήνη
5,18,5.18,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"Τυδεΐδης· τοῦ δ’ οὐχ ἅλιον βέλος ἔκφυγε χειρός,"
5,38,5.38,ΑΓΑΜΕΜΝΩΝ,πρῶτος,,,ἡγεμόνων· πρῶτος δὲ ἄναξ ἀνδρῶν Ἀγαμέμνων
5,38,5.38,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,ἡγεμόνων· πρῶτος δὲ ἄναξ ἀνδρῶν Ἀγαμέμνων
5,45,5.45,ΙΔΟΜΕΝΕΥΣ,δουρικλυτὸς,,,τὸν μὲν ἄρ’ Ἰδομενεὺς δουρικλυτὸς ἔγχεϊ μακρῷ
5,50,5.50,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης Μενέλαος ἕλ’ ἔγχεϊ ὀξυόεντι
5,55,5.55,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,ἀλλά μιν Ἀτρεΐδης δουρικλειτὸς Μενέλαος
5,55,5.55,ΜΕΝΕΛΑΟΣ,δουρικλειτὸς,,,ἀλλά μιν Ἀτρεΐδης δουρικλειτὸς Μενέλαος
5,85,5.85,ΔΙΟΜΗΔΗΣ,Τυδεΐδην,,,Τυδεΐδην δ’ οὐκ ἂν γνοίης ποτέροισι μετείη
5,93,5.93,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,ὣς ὑπὸ Τυδεΐδῃ πυκιναὶ κλονέοντο φάλαγγες
5,97,5.97,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,"αἶψ’ ἐπὶ Τυδεΐδῃ ἐτιταίνετο καμπύλα τόξα,"
5,114,5.114,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,δὴ τότ’ ἔπειτ’ ἠρᾶτο βοὴν ἀγαθὸς Διομήδης·
5,114,5.114,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,δὴ τότ’ ἔπειτ’ ἠρᾶτο βοὴν ἀγαθὸς Διομήδης·
5,134,5.134,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,Τυδεΐδης δ’ ἐξαῦτις ἰὼν προμάχοισιν ἐμίχθη
5,143,5.143,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,ὣς μεμαὼς Τρώεσσι μίγη κρατερὸς Διομήδης.
5,151,5.151,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,ἀλλά σφεας κρατερὸς Διομήδης ἐξενάριξε·
5,181,5.181,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,Pandarus,Aeneas,"Τυδεΐδῃ μιν ἔγωγε δαΐφρονι πάντα ἐΐσκω,"
5,181,5.181,ΔΙΟΜΗΔΗΣ,δαΐφρονι,Pandarus,Aeneas,"Τυδεΐδῃ μιν ἔγωγε δαΐφρονι πάντα ἐΐσκω,"
5,207,5.207,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδῃ,Pandarus,Aeneas,"Τυδεΐδῃ τε καὶ Ἀτρεΐδῃ, ἐκ δ’ ἀμφοτέροιιν"
5,207,5.207,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,Pandarus,Aeneas,"Τυδεΐδῃ τε καὶ Ἀτρεΐδῃ, ἐκ δ’ ἀμφοτέροιιν"
5,211,5.211,ΕΚΤΩΡ,δίῳ,Pandarus,Aeneas,ἡγεόμην Τρώεσσι φέρων χάριν Ἕκτορι δίῳ.
5,225,5.225,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,Aeneas,Pandarus,Ζεὺς ἐπὶ Τυδεΐδῃ Διομήδεϊ κῦδος ὀρέξῃ.
5,240,5.240,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,ἐμμεμαῶτ’ ἐπὶ Τυδεΐδῃ ἔχον ὠκέας ἵππους.
5,242,5.242,ΔΙΟΜΗΔΗΣ,Τυδεΐδην,,,αἶψα δὲ Τυδεΐδην ἔπεα πτερόεντα προσηύδα·
5,243,5.243,ΔΙΟΜΗΔΗΣ,Τυδεΐδη,Sthenelus,Diomedes,"Τυδεΐδη Διόμηδες ἐμῷ κεχαρισμένε θυμῷ,"
5,243,5.243,ΔΙΟΜΗΔΗΣ,κεχαρισμένε,Sthenelus,Diomedes,"Τυδεΐδη Διόμηδες ἐμῷ κεχαρισμένε θυμῷ,"
5,251,5.251,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης·
5,281,5.281,ΔΙΟΜΗΔΗΣ,Τυδεΐδαο,,,καὶ βάλε Τυδεΐδαο κατ’ ἀσπίδα· τῆς δὲ διὰ πρὸ
5,286,5.286,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,τὸν δ’ οὐ ταρβήσας προσέφη κρατερὸς Διομήδης·
5,303,5.303,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"Τυδεΐδης μέγα ἔργον ὃ οὐ δύο γ’ ἄνδρε φέροιεν,"
5,311,5.311,ΑΙΝΕΙΑΣ,ἄναξ ἀνδρῶν,,,"καί νύ κεν ἔνθ’ ἀπόλοιτο ἄναξ ἀνδρῶν Αἰνείας,"
5,320,5.320,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,"τάων ἃς ἐπέτελλε βοὴν ἀγαθὸς Διομήδης,"
5,320,5.320,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,"τάων ἃς ἐπέτελλε βοὴν ἀγαθὸς Διομήδης,"
5,329,5.329,ΔΙΟΜΗΔΗΣ,Τυδεΐδην,,,αἶψα δὲ Τυδεΐδην μέθεπε κρατερώνυχας ἵππους
5,347,5.347,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,τῇ δ’ ἐπὶ μακρὸν ἄϋσε βοὴν ἀγαθὸς Διομήδης·
5,347,5.347,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,τῇ δ’ ἐπὶ μακρὸν ἄϋσε βοὴν ἀγαθὸς Διομήδης·
5,362,5.362,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,Aphrodite,Ares,"Τυδεΐδης, ὃς νῦν γε καὶ ἂν Διὶ πατρὶ μάχοιτο."
5,376,5.376,ΔΙΟΜΗΔΗΣ,ὑπέρθυμος,Aphrodite,Dione,"οὖτά με Τυδέος υἱὸς ὑπέρθυμος Διομήδης,"
5,410,5.410,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,Dione,Aphrodite,"τὼ νῦν Τυδεΐδης, εἰ καὶ μάλα καρτερός ἐστι,"
5,432,5.432,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,"Αἰνείᾳ δ’ ἐπόρουσε βοὴν ἀγαθὸς Διομήδης,"
5,432,5.432,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,"Αἰνείᾳ δ’ ἐπόρουσε βοὴν ἀγαθὸς Διομήδης,"
5,440,5.440,ΔΙΟΜΗΔΗΣ,Τυδεΐδη,Apollo,Diomedes,"φράζεο Τυδεΐδη καὶ χάζεο, μηδὲ θεοῖσιν"
5,443,5.443,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"ὣς φάτο, Τυδεΐδης δ’ ἀνεχάζετο τυτθὸν ὀπίσσω"
5,457,5.457,ΔΙΟΜΗΔΗΣ,Τυδεΐδην,Apollo,Ares,"Τυδεΐδην, ὃς νῦν γε καὶ ἂν Διὶ πατρὶ μάχοιτο;"
5,464,5.464,ΠΡΙΑΜΟΣ,διοτρεφέος,Ares-Acamas,Trojans,ὦ υἱεῖς Πριάμοιο διοτρεφέος βασιλῆος
5,467,5.467,ΕΚΤΩΡ,δίῳ,Ares-Acamas,Trojans,κεῖται ἀνὴρ ὃν ἶσον ἐτίομεν Ἕκτορι δίῳ
5,468,5.468,ΑΙΝΕΙΑΣ,μεγαλήτορος,Ares-Acamas,Trojans,Αἰνείας υἱὸς μεγαλήτορος Ἀγχίσαο·
5,471,5.471,ΕΚΤΩΡ,δῖον,,,ἔνθ’ αὖ Σαρπηδὼν μάλα νείκεσεν Ἕκτορα δῖον·
5,528,5.528,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δ’ ἀν’ ὅμιλον ἐφοίτα πολλὰ κελεύων·
5,552,5.552,ΜΕΝΕΛΑΟΣ,Ἀτρεΐδῃς,,,τιμὴν Ἀτρεΐδῃς Ἀγαμέμνονι καὶ Μενελάῳ
5,561,5.561,ΜΕΝΕΛΑΟΣ,ἀρηΐφιλος,,,"τὼ δὲ πεσόντ’ ἐλέησεν ἀρηΐφιλος Μενέλαος,"
5,571,5.571,ΑΙΝΕΙΑΣ,θοός,,,Αἰνείας δ’ οὐ μεῖνε θοός περ ἐὼν πολεμιστὴς
5,578,5.578,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,τὸν μὲν ἄρ’ Ἀτρεΐδης δουρικλειτὸς Μενέλαος
5,578,5.578,ΜΕΝΕΛΑΟΣ,δουρικλειτὸς,,,τὸν μὲν ἄρ’ Ἀτρεΐδης δουρικλειτὸς Μενέλαος
5,596,5.596,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,τὸν δὲ ἰδὼν ῥίγησε βοὴν ἀγαθὸς Διομήδης·
5,596,5.596,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,τὸν δὲ ἰδὼν ῥίγησε βοὴν ἀγαθὸς Διομήδης·
5,600,5.600,ΔΙΟΜΗΔΗΣ,Τυδεΐδης,,,"ὣς τότε Τυδεΐδης ἀνεχάζετο, εἶπέ τε λαῷ·"
5,601,5.601,ΕΚΤΩΡ,δῖον,Diomedes,Greeks,ὦ φίλοι οἷον δὴ θαυμάζομεν Ἕκτορα δῖον
5,608,5.608,ΕΚΤΩΡ,ἔνθ’,,,ἔνθ’ Ἕκτωρ δύο φῶτε κατέκτανεν εἰδότε χάρμης
5,610,5.610,ΑΙΑΣ,μέγας,,,τὼ δὲ πεσόντ’ ἐλέησε μέγας Τελαμώνιος Αἴας·
5,610,5.610,ΑΙΑΣ,Τελαμώνιος,,,τὼ δὲ πεσόντ’ ἐλέησε μέγας Τελαμώνιος Αἴας·
5,615,5.615,ΑΙΑΣ,Τελαμώνιος,,,"τόν ῥα κατὰ ζωστῆρα βάλεν Τελαμώνιος Αἴας,"
5,617,5.617,ΑΙΑΣ,φαίδιμος,,,δούπησεν δὲ πεσών· ὃ δ’ ἐπέδραμε φαίδιμος Αἴας
5,669,5.669,ΟΔΥΣΣΕΥΣ,δῖος,,,ἐξέφερον πολέμοιο· νόησε δὲ δῖος Ὀδυσσεὺς
5,674,5.674,ΟΔΥΣΣΕΥΣ,μεγαλήτορι,,,οὐδ’ ἄρ’ Ὀδυσσῆϊ μεγαλήτορι μόρσιμον ἦεν
5,679,5.679,ΟΔΥΣΣΕΥΣ,δῖος,,,καί νύ κ’ ἔτι πλέονας Λυκίων κτάνε δῖος Ὀδυσσεὺς
5,680,5.680,ΕΚΤΩΡ,μέγας,,,εἰ μὴ ἄρ’ ὀξὺ νόησε μέγας κορυθαίολος Ἕκτωρ·
5,680,5.680,ΕΚΤΩΡ,κορυθαίολος,,,εἰ μὴ ἄρ’ ὀξὺ νόησε μέγας κορυθαίολος Ἕκτωρ·
5,689,5.689,ΕΚΤΩΡ,κορυθαίολος,,,"ὣς φάτο, τὸν δ’ οὔ τι προσέφη κορυθαίολος Ἕκτωρ,"
5,699,5.699,ΕΚΤΩΡ,χαλκοκορυστῇ,,,Ἀργεῖοι δ’ ὑπ’ Ἄρηϊ καὶ Ἕκτορι χαλκοκορυστῇ
5,704,5.704,ΠΡΙΑΜΟΣ,χάλκεος,,,Ἕκτωρ τε Πριάμοιο πάϊς καὶ χάλκεος Ἄρης;
5,707,5.707,ΕΛΕΝΟΣ,Οἰνοπίδην,,,"Οἰνοπίδην θ’ Ἕλενον καὶ Ὀρέσβιον αἰολομίτρην,"
5,707,5.707,ΕΛΕΝΟΣ,αἰολομίτρην,,,"Οἰνοπίδην θ’ Ἕλενον καὶ Ὀρέσβιον αἰολομίτρην,"
5,788,5.788,ΑΧΙΛΛΕΥΣ,δῖος,Hera-Stentor,Greeks,"ὄφρα μὲν ἐς πόλεμον πωλέσκετο δῖος Ἀχιλλεύς,"
5,793,5.793,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,Τυδεΐδῃ δ’ ἐπόρουσε θεὰ γλαυκῶπις Ἀθήνη·
5,814,5.814,ΔΙΟΜΗΔΗΣ,κρατερὸς,,,τὴν δ’ ἀπαμειβόμενος προσέφη κρατερὸς Διομήδης·
5,826,5.826,ΔΙΟΜΗΔΗΣ,Τυδεΐδη,Athena,Diomedes,Τυδεΐδη Διόμηδες ἐμῷ κεχαρισμένε θυμῷ
5,826,5.826,ΔΙΟΜΗΔΗΣ,κεχαρισμένε,Athena,Diomedes,Τυδεΐδη Διόμηδες ἐμῷ κεχαρισμένε θυμῷ
5,855,5.855,ΔΙΟΜΗΔΗΣ,δεύτερος,,,δεύτερος αὖθ’ ὡρμᾶτο βοὴν ἀγαθὸς Διομήδης
5,855,5.855,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,δεύτερος αὖθ’ ὡρμᾶτο βοὴν ἀγαθὸς Διομήδης
5,855,5.855,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,δεύτερος αὖθ’ ὡρμᾶτο βοὴν ἀγαθὸς Διομήδης
5,866,5.866,ΔΙΟΜΗΔΗΣ,Τυδεΐδῃ,,,τοῖος Τυδεΐδῃ Διομήδεϊ χάλκεος Ἄρης
6,5,6.5,ΑΙΑΣ,πρῶτος,,,Αἴας δὲ πρῶτος Τελαμώνιος ἕρκος Ἀχαιῶν
6,5,6.5,ΑΙΑΣ,Τελαμώνιος,,,Αἴας δὲ πρῶτος Τελαμώνιος ἕρκος Ἀχαιῶν
6,12,6.12,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,Ἄξυλον δ’ ἄρ’ ἔπεφνε βοὴν ἀγαθὸς Διομήδης
6,12,6.12,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,Ἄξυλον δ’ ἄρ’ ἔπεφνε βοὴν ἀγαθὸς Διομήδης
6,33,6.33,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,,,"Νεστορίδης, Ἔλατον δὲ ἄναξ ἀνδρῶν Ἀγαμέμνων·"
6,37,6.37,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,Ἄδρηστον δ’ ἄρ’ ἔπειτα βοὴν ἀγαθὸς Μενέλαος
6,37,6.37,ΜΕΝΕΛΑΟΣ,βοὴν ἀγαθὸς,,,Ἄδρηστον δ’ ἄρ’ ἔπειτα βοὴν ἀγαθὸς Μενέλαος
6,44,6.44,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης Μενέλαος ἔχων δολιχόσκιον ἔγχος.
6,64,6.64,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"οὖτα κατὰ λαπάρην· ὃ δ’ ἀνετράπετ’, Ἀτρεΐδης δὲ"
6,76,6.76,ΕΛΕΝΟΣ,Πριαμίδης,,,Πριαμίδης Ἕλενος οἰωνοπόλων ὄχ’ ἄριστος·
6,76,6.76,ΕΛΕΝΟΣ,ἄριστος,,,Πριαμίδης Ἕλενος οἰωνοπόλων ὄχ’ ἄριστος·
6,116,6.116,ΕΚΤΩΡ,κορυθαίολος,,,ὣς ἄρα φωνήσας ἀπέβη κορυθαίολος Ἕκτωρ·
6,122,6.122,ΔΙΟΜΗΔΗΣ,πρότερος,,,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Διομήδης·
6,122,6.122,ΔΙΟΜΗΔΗΣ,ἀγαθὸς,,,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Διομήδης·
6,122,6.122,ΔΙΟΜΗΔΗΣ,βοὴν ἀγαθὸς,,,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Διομήδης·
6,145,6.145,ΔΙΟΜΗΔΗΣ,Τυδεΐδη,Glaucus (Lycian),Diomedes,Τυδεΐδη μεγάθυμε τί ἢ γενεὴν ἐρεείνεις;
6,145,6.145,ΔΙΟΜΗΔΗΣ,μεγάθυμε,Glaucus (Lycian),Diomedes,Τυδεΐδη μεγάθυμε τί ἢ γενεὴν ἐρεείνεις;
6,154,6.154,ΓΛΑΥΚΟΣ,Αἰολίδης,Glaucus (Lycian),Diomedes,"Σίσυφος Αἰολίδης· ὃ δ’ ἄρα Γλαῦκον τέκεθ’ υἱόν,"
