Book,Line,Token,Lemma,POS,Morph,FilterReason
22,144,λαιψηρὰ,λαιψηρός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'})"
22,144,γούνατ̓,γόνυ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,193,λῆθε,λανθάνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,193,ποδώκεα,ποδώκης,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'})"
22,193,Πηλεΐωνα,Πηλεύς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,202,πῶς,πῶς,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
22,202,κεν,ἄν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
22,202,κῆρας,κήρ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,202,ὑπεξέφυγεν,ὑπεκφεύγω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,202,θανάτοιο,θάνατος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
22,232,τὴν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,232,αὖτε,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
22,232,προσέειπε,προσεῖπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,248,ἰόντες,εἶμι,VERB,"{'pos': 'VERB', 'number': 'Plur', 'tense': 'Pres', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'VERB', 'number': 'Plur', 'tense': 'Pres', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Nom'})"
22,249,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,249,προσέειπε,προσεῖπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,274,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
22,274,μὲν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
22,274,ἄντα,ἄντα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
22,274,ἠλεύατο,ἀλέομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
22,278,προσέειπεν,προσεῖπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,278,ἀμύμονα,ἀμύμων,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'})"
22,278,Πηλεΐωνα,Πηλεύς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,291,χώσατο,χώομαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
22,292,ὅττί,ὅτι,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
22,292,βέλος,βέλος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Nom'}",POS_not_ADJ_or_Part
22,292,ὠκὺ,ὠκύς,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Nom'})"
22,292,ἐτώσιον,ἐτώσιος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Nom'})"
22,292,ἔκφυγε,ἐκφεύγω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,296,ἔγνω,γιγνώσκω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,296,ᾗσιν,ἑός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'})"
22,296,ἐνὶ,ἐν,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
22,296,φρεσὶ,φρήν,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
22,296,φώνησέν,φωνέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,311,οἴμησε,οἰμάω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,311,φάσγανον,φάσγανον,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,311,ὀξύ,ὀξύς,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
22,337,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,337,προσέφη,πρόσφημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,355,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,355,προσέφη,πρόσφημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,373,πόποι,πόποι,INTJ,{'pos': 'INTJ'},POS_not_ADJ_or_Part
22,373,ἀμφαφάασθαι,ἀμφαφάω,VERB,"{'pos': 'VERB', 'tense': 'Pres', 'mood': 'Inf', 'voice': 'Mp'}",POS_not_ADJ_or_Part
22,374,ὅτε,ὅτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
22,374,νῆας,ναῦς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,374,ἐνέπρησεν,ἐμπίμπρημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,374,πυρὶ,πῦρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}",POS_not_ADJ_or_Part
22,374,κηλέῳ,κήλεος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'})"
22,470,Ἀφροδίτη,Ἀφροδίτη,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Nom'}",POS_not_ADJ_or_Part
22,471,ἤματι,ἦμαρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Dat'}",POS_not_ADJ_or_Part
22,471,ὅτε,ὅτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
22,471,μιν,μιν,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
22,471,ἠγάγεθ̓,ἄγω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
22,472,δόμου,δόμος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
22,472,Ἠετίωνος,Ἠετίων,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
22,472,ἐπεὶ,ἐπεί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
22,472,πόρε,πόρω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
22,472,μυρία,μυρίος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'})"
24,33,ποθ̓,ποτέ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
24,33,ὑμῖν,σύ,PRON,"{'pos': 'PRON', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
24,34,μηρί̓,μηρία,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
24,34,ἔκηε,καίω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
24,34,βοῶν,βοῦς,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
24,34,αἰγῶν,αἴξ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
24,34,τελείων,τέλειος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'})"
24,58,μὲν,μέν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
24,58,γυναῖκά,γυνή,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
24,58,θήσατο,θάω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
24,58,μαζόν,μαστός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
24,66,καὶ,καί,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
24,67,ἔσκε,εἰμί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
24,67,θεοῖσι,θεός,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}",POS_not_ADJ_or_Part
24,67,βροτῶν,βροτός,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
24,67,Ἰλίῳ,Ἴλιος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
24,553,θρόνον,θρόνος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
24,553,ἵζε,ἵζω,VERB,"{'pos': 'VERB', 'person': '2', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Imp', 'voice': 'Act'}",POS_not_ADJ_or_Part
24,553,διοτρεφὲς,διοτρεφής,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Voc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Voc'})"
24,553,ὄφρά,ὄφρα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
24,553,κεν,ἄν,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
24,554,κεῖται,κεῖμαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
24,554,ἐνὶ,ἐν,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
24,554,κλισίῃσιν,κλισία,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Dat'}",POS_not_ADJ_or_Part
24,554,τάχιστα,ταχύς,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc', 'degree': 'Sup'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc', 'degree': 'Sup'})"
24,736,που,πού,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
24,736,ἀδελφεὸν,ἀδελφός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
24,736,ἔκτανεν,κτείνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
24,737,πατέῤ,πατήρ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
24,737,καὶ,καί,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
24,737,υἱόν,υἱός,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
24,737,ἐπεὶ,ἐπεί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
3,38,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
3,38,νείκεσσεν,νεικέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
3,38,αἰσχροῖς,αἰσχρός,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Dat'})"
3,38,ἐπέεσσιν,ἔπος,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Neut', 'case': 'Dat'}",POS_not_ADJ_or_Part
3,76,ἔφαθ̓,φημί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
3,76,αὖτ̓,αὖτε,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
3,76,ἐχάρη,χαίρω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Pass'}",POS_not_ADJ_or_Part
3,76,μέγα,μέγας,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
3,76,μῦθον,μῦθος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
3,83,στεῦται,στεῦμαι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Pres', 'mood': 'Ind', 'voice': 'Mp'}",POS_not_ADJ_or_Part
3,83,γάρ,γάρ,DET,{'pos': 'DET'},POS_not_ADJ_or_Part
3,83,ἔπος,ἔπος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
3,83,ἐρέειν,ἐρῶ,VERB,"{'pos': 'VERB', 'tense': 'Futperf', 'mood': 'Inf', 'voice': 'Act'}",POS_not_ADJ_or_Part
3,85,μετ̓,μετά,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
3,85,ἀμφοτέροισιν,ἀμφότερος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Dat'})"
3,85,ἔειπε,εἶπον,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
3,116,προτὶ,πρός,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
3,116,ἄστυ,ἄστυ,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}",POS_not_ADJ_or_Part
3,116,δύω,δύο,NUM,{'pos': 'NUM'},POS_not_ADJ_or_Part
3,116,κήρυκας,κῆρυξ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
3,116,ἔπεμπε,πέμπω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
3,117,καρπαλίμως,καρπάλιμος,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
3,314,Πριάμοιο,Πρίαμος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Gen'}",POS_not_ADJ_or_Part
3,314,πάϊς,παῖς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
3,314,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
3,314,Ὀδυσσεὺς,Ὀδυσσεύς,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'}",POS_not_ADJ_or_Part
3,315,χῶρον,χῶρος,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
3,324,ἔφαν,φημί,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
3,324,πάλλεν,πάλλω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
4,505,χώρησαν,χωρέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Plur', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
4,505,ὑπό,ὑπό,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
4,505,πρόμαχοι,πρόμαχος,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Masc', 'case': 'Nom'})"
4,505,καὶ,καί,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
5,590,τοὺς,ὁ,PRON,"{'pos': 'PRON', 'number': 'Plur', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
5,590,ἐνόησε,νοέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
5,590,κατὰ,κατά,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
5,590,στίχας,στίξ,NOUN,"{'pos': 'NOUN', 'number': 'Plur', 'gender': 'Fem', 'case': 'Acc'}",POS_not_ADJ_or_Part
5,590,ὦρτο,ὄρνυμι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Mid'}",POS_not_ADJ_or_Part
5,608,ἔνθ̓,ἔνθα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
5,608,δύο,δύο,NUM,{'pos': 'NUM'},POS_not_ADJ_or_Part
5,608,φῶτε,φώς,NOUN,"{'pos': 'NOUN', 'number': 'Dual', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
5,608,κατέκτανεν,κατακτείνω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
5,608,εἰδότε,οἶδα,VERB,"{'pos': 'VERB', 'number': 'Dual', 'tense': 'Perf', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'VERB', 'number': 'Dual', 'tense': 'Perf', 'mood': 'Part', 'voice': 'Act', 'gender': 'Masc', 'case': 'Acc'})"
5,608,χάρμης,χάρμη,NOUN,"{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Fem', 'case': 'Gen'}",POS_not_ADJ_or_Part
5,609,εἰν,ἐν,ADP,{'pos': 'ADP'},POS_not_ADJ_or_Part
5,609,ἑνὶ,εἷς,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Masc', 'case': 'Dat'})"
5,680,ὀξὺ,ὀξύς,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
5,680,νόησε,νοέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
5,689,τὸν,ὁ,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
5,689,προσέφη,πρόσφημι,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Impf', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
5,690,παρήϊξεν,παραίσσω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Ind', 'voice': 'Act'}",POS_not_ADJ_or_Part
5,690,ὄφρα,ὄφρα,CONJ,{'pos': 'CONJ'},POS_not_ADJ_or_Part
5,690,τάχιστα,ταχύς,ADJ,"{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Plur', 'gender': 'Neut', 'case': 'Acc'})"
5,691,ὤσαιτ̓,ὠθέω,VERB,"{'pos': 'VERB', 'person': '3', 'number': 'Sing', 'tense': 'Aor', 'mood': 'Opt', 'voice': 'Mid'}",POS_not_ADJ_or_Part
5,703,ἔνθα,ἔνθα,ADV,{'pos': 'ADV'},POS_not_ADJ_or_Part
5,703,τίνα,τίς,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
5,703,πρῶτον,πρῶτος,ADJ,"{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'}","Agreement_fail (Hektor:{'pos': 'NOUN', 'number': 'Sing', 'gender': 'Masc', 'case': 'Nom'} vs Epithet:{'pos': 'ADJ', 'number': 'Sing', 'gender': 'Neut', 'case': 'Acc'})"
5,703,τίνα,τίς,PRON,"{'pos': 'PRON', 'number': 'Sing', 'gender': 'Masc', 'case': 'Acc'}",POS_not_ADJ_or_Part
